link,title,publish,publish time,view,danmu,like,toujinbi,collect,repost,follower,author
https://www.bilibili.com/video/av61924086,【Benny】日常记录|在一些争议或风波中，也会徘徊和疑惑,2019/8/2,10:04:53 PM,345000,5193,17000,4829,1383,293,1531000,千户长生
https://www.bilibili.com/video/av57817727,【中字】J姐在线骚气讨债！把老娘50万的爱马仕铂金包还回来！！！,2019/7/4,4:23:53 PM,345000,220,3249,184,1202,118,305000,-维密天使养成记
https://www.bilibili.com/video/av56142356,【Benny】仙女带来MAC全新系列尤雾弹口红试色，清透活力，热夏来袭,2019/6/20,7:30:31 PM,344000,5737,17000,7817,2926,1135,1531000,千户长生
https://www.bilibili.com/video/av65855894,【Benny】知名日系海淘品牌竟然给我寄打折货？一块钱四个？,2019/8/29,7:00:11 PM,344000,6116,17000,5128,1772,597,1531000,千户长生
https://www.bilibili.com/video/av58906960,【妮可】超平价底妆产品完成磨皮式水煮蛋妆效挑战！黑眼圈泪沟一网打尽 保姆级底妆大法教程 全程硬核干货,2019/7/12,8:59:14 PM,343000,1189,16000,7062,19000,475,594000,妮可蹦蹦
https://www.bilibili.com/video/av61888137,【夹心姐姐】♡万用大眼洋娃娃妆♡〈少女感从何而来〉,2019/8/2,5:31:23 PM,343000,1967,15000,9265,12000,2506,95000,夹心姐姐mia
https://www.bilibili.com/video/av62946114,亲妈级别新手化妆教程2.0！纯干货！超简单返校开学必备！| 大果子,2019/8/9,9:49:13 PM,342000,2436,22000,19000,37000,3832,571000,古月大果子
https://www.bilibili.com/video/av61362504,129斤肥宅 化完妆穿上小裙子 直接逆袭！【华丽款小裙子 | 初体验】,2019/7/30,10:30:29 AM,341000,18000,32000,23000,8572,492,2025000,宝剑嫂
https://www.bilibili.com/video/av55687297,【热特效】99%人的都认为电影中的心脏是动物的，那你就错了真相竟然是？,2019/6/15,7:58:37 PM,341000,450,5060,949,1744,108,84000,热特效
https://www.bilibili.com/video/av59883337,翻车染发，直播自闭。我需要静静！！！静静你在哪里？人生最失败的第一次×2,2019/7/20,2:50:51 AM,341000,1433,4655,686,459,99,20000,该死的甜美美
https://www.bilibili.com/video/av54271141,断货王| 不漂发显白的小红毛！爱茉莉7p,2019/6/1,7:02:39 PM,341000,466,3829,997,5519,1579,13000,notshgiook
https://www.bilibili.com/video/av61615488,为什么有人越防晒皮肤越差？6个关于防晒的灵魂拷问,2019/7/31,9:31:10 PM,338000,1567,13000,5898,9529,643,50000,沃利Voli
https://www.bilibili.com/video/av63697263,【曦彤】实用教学！3分钟变颜值主播！,2019/8/14,9:35:24 PM,338000,2144,16000,11000,3208,951,21000,曦彤Asuna
https://www.bilibili.com/video/av64504191,省钱向｜全脸298整妆待发 如何在残酷校园里夺得头牌【Hania】,2019/8/20,11:30:00 AM,337000,6502,17000,15000,12000,2236,491000,前进的Hania
https://www.bilibili.com/video/av63992325,能让脸迅速小一圈的医美体验！热拉提全记录！【nya酱医美体验室】,2019/8/16,9:25:53 PM,335000,3006,13000,5320,2285,1218,1388000,nya酱的一生
https://www.bilibili.com/video/av55666788,我出眼影盘啦！！关于croxx+霹雳联名眼影盘醉酒人生你要知道的都在这里！！,2019/6/15,8:40:22 PM,334000,3680,13000,5382,2564,743,270000,是你的霹雳
https://www.bilibili.com/video/av55347320,【新手向保姆级】胖仔变女神 | 荷尔蒙增加200％改变气质妆容 | 化妆工具详解,2019/6/12,2:59:01 PM,331000,17000,23000,16000,12000,1118,2025000,宝剑嫂
https://www.bilibili.com/video/av61718048,化成徐峥出门是什么体验？假光头真自闭,2019/8/1,4:53:06 PM,330000,2041,15000,7574,2330,831,66000,一团熊子
https://www.bilibili.com/video/av62515301,已连涂三天! 石原里美的色号!!温柔的日落干枯玫瑰色~ (小金条11已热断T-T)这几天阿婆主火锅吃多 满嘴皮子溃疡... 苹果8无美滤后置拍摄 变色即删,2019/8/6,9:18:50 PM,329000,37,1467,227,2304,185,49000,一只大妮啊
https://www.bilibili.com/video/av65345365,轮廓手术三件套恢复期Vlog | 整容磨骨削骨记录分享,2019/8/25,9:31:14 PM,329000,4737,5314,2295,1578,1425,28000,爱吃Alice的糖醋里脊
https://www.bilibili.com/video/av65566768,【Benny】公关包裹开箱，这些甲方真是越来越放肆了，听本宫好好吐槽吐槽,2019/8/27,8:30:33 PM,326000,11000,22000,12000,3005,983,1531000,千户长生
https://www.bilibili.com/video/av54334375,CROXX 黑山羊颂歌系列：夸奖、吐槽、中肯评价，一个都不少-国货不行就要认vol.6,2019/6/2,3:00:06 PM,320000,14000,2240,1796,567,1199,14000,一本正经的柿哥
https://www.bilibili.com/video/av65325299,【党妹】我要告诉全世界！党妹最美！女神成长记！130视频混剪,2019/8/25,8:27:47 PM,319000,1503,22000,9162,9679,1484,4569,蜡笔小麦
https://www.bilibili.com/video/av59462403,【九玖酱】Room tour/参观我们的家！Benny不在家偷用他的24k金娇兰面霜是一种什么样的体验。,2019/7/20,7:00:22 PM,317000,2892,10000,3622,2093,1592,294000,九玖酱哟
https://www.bilibili.com/video/av58130402,救命！土到窒息的口红色号测评，请病假必买，比死亡芭比粉还可怕！,2019/7/7,9:50:02 AM,317000,1361,22000,8217,4163,750,114000,三坨土本土
https://www.bilibili.com/video/av59458566,告诉我！Ruby Woo是不是你心底的白月光？？,2019/7/16,9:24:06 PM,316000,151,1597,237,1562,375,42000,是红字呀
https://www.bilibili.com/video/av59173701,【大盒】全程干货！冷色眼影的正确打开方式全在这里啦！！,2019/7/14,8:52:50 PM,314000,2023,11000,6575,8440,295,219000,大盒打盒
https://www.bilibili.com/video/av64907199,真贫民窟学生党女孩必备了！4元一颗的眼影imagic梦回童年系列眼影盘首测！,2019/8/23,11:30:36 AM,311000,1191,11000,2102,9468,834,189000,雀斑一针
https://www.bilibili.com/video/av59127427,价值4000块的明星化妆师体验 | 法国小哥哥给我化“欧美妆”，结果…,2019/7/14,2:36:40 PM,310000,4617,8793,1080,1106,399,616000,深夜徐老师
https://www.bilibili.com/video/av60537840,宅男大变身！男人认真起来到底能帅成什么样！,2019/7/24,8:00:32 PM,308000,6767,21000,11000,4023,573,2447000,痒局长
https://www.bilibili.com/video/av62152241,被广告图骗了！太辣鸡了真的别买！！姐妹们有这个钱去喝奶茶吃麻辣烫吧！！,2019/8/4,2:18:43 PM,308000,1240,2754,257,575,60,177000,坚果小哥哥
https://www.bilibili.com/video/av55354499,人生高光时刻！我被央视爸爸采访了！,2019/6/16,8:00:33 PM,307000,1298,27000,20000,3516,694,994000,老爸评测
https://www.bilibili.com/video/av55908649,黑人的时尚是从小就养成的！,2019/6/17,7:51:53 PM,305000,132,970,31,570,79,5022,Mix全球化妆造型资讯
https://www.bilibili.com/video/av64445386,吴依霖干货！大部分人不适合中分！偏分分线应该怎么选择【不准不漂亮】,2019/8/19,8:05:38 PM,305000,1177,2067,247,7462,473,186000,带枪小女孩weibo
https://www.bilibili.com/video/av55800415,【栗老师】分享从我第一个视频就一直用，618彩妆生活购物推荐！内含128斤/156cm穿搭,2019/6/16,7:33:41 PM,305000,22000,7973,5635,3135,417,798000,栗子没有小蛮腰啦
https://www.bilibili.com/video/av55352990,地表最强防晒？安耐晒七款防晒产品大评测！,2019/6/14,8:00:11 PM,303000,273,33000,24000,11000,3598,994000,老爸评测
https://www.bilibili.com/video/av61346415,跟着「泰国本地高中生」买彩妆！好用还是翻车？,2019/7/30,12:31:51 AM,301000,4917,15000,6090,1898,188,1407000,Vivekatt
https://www.bilibili.com/video/av55811964,【韩国专业彩妆师的高级底妆秘密】 好多超有用的Tips,2019/6/16,9:15:51 PM,300000,485,4512,1470,15000,305,143000,韩国欧尼慧敏Hyemin
https://www.bilibili.com/video/av62581941,【潘白雪s】GRWM | 日常玫瑰系妆容,2019/8/7,11:01:04 AM,299000,545,4155,1165,7381,661,35000,潘白雪s
https://www.bilibili.com/video/av58831282,Kkyuu 从素颜到美妆,2019/7/12,7:34:04 AM,299000,179,1482,266,4720,102,735,将奈公何酱
https://www.bilibili.com/video/av63044465,【黑珍珠】健康肌女孩的惊艳妆容/黑皮+荧光色贼绝美！,2019/8/10,12:51:41 PM,299000,1847,13000,4542,4241,1131,191000,酷哥李pink儿
https://www.bilibili.com/video/av60379172,"Mac这支细闪梅子色的试色太少了,宝藏色号!!",2019/7/23,11:25:43 AM,299000,35,1159,201,1517,101,49000,一只大妮啊
https://www.bilibili.com/video/av55293325,我心中最好的&amp;最差的13支平价粉底液测评！【13支平价粉底合集】❤️（*纯个人心得*不喜勿喷啦啦啦 ）,2019/6/11,10:00:32 PM,298000,2651,9477,4408,4383,490,961000,Rainie田
https://www.bilibili.com/video/av65621302,这真的是一条hin贵的视频！！我的妈呀我居然收到了这个牌子送的礼物？真的是太惊喜了~,2019/8/27,10:02:08 PM,295000,14000,13000,11000,4191,1076,722000,李佳琦Austin
https://www.bilibili.com/video/av60056601,【黑历史仿妆】八年前最in妆容大赏！非主流的mini vlog |外加近期护肤分享|,2019/7/21,10:00:55 AM,292000,16000,25000,22000,7246,1581,2025000,宝剑嫂
https://www.bilibili.com/video/av63976871,学生党化妆自救丑陋素颜！！不做肥宅眼睛妹！,2019/8/16,9:09:02 PM,292000,2076,8628,1926,2086,217,3458,大大头BB
https://www.bilibili.com/video/av54678728,我的口红最爱前8名&amp;新相机型号（2019上半年）,2019/6/6,9:40:19 AM,292000,2750,9399,5530,3425,506,875000,oh_emma
https://www.bilibili.com/video/av55475028,60元湿又野粉条10小时高清实测|脱毛仪反馈,2019/6/13,7:36:37 PM,291000,610,2592,966,1495,111,22000,大旗子fighting
https://www.bilibili.com/video/av55582217,【吉阿星】摸仙姐妹上线，与croxx联名双笙并蒂眼影盘全解析,2019/6/14,9:50:02 PM,289000,1670,8707,2971,1353,328,382000,吉阿星
https://www.bilibili.com/video/av66150137,【栗老师】被叫做幻影坦克？那我就好好减肥吧||此视频已开光，看一次瘦一斤,2019/8/31,5:51:56 PM,289000,2735,12000,5930,1778,357,798000,栗子没有小蛮腰啦
https://www.bilibili.com/video/av55671019,就是热啊✖️croxx联名眼影盘最终揭秘！概念配色全面解析,2019/6/15,5:57:12 PM,288000,2798,9596,4348,2211,717,232000,就是热啊
https://www.bilibili.com/video/av64455231,【糖】毛戈平新出的底妆可以游泳，真的假的啊？深海冒险粉膏+光感柔润蜜粉,2019/8/19,9:02:27 PM,287000,1586,20000,24000,4506,1060,11000,一颗爆炸糖bom
https://www.bilibili.com/video/av59680826,小猪姐姐！！狗血神剧《吹落的树叶》女主仿妆,2019/7/18,7:30:57 PM,287000,1757,8472,3339,3111,393,932000,小猪姐姐zzreal
https://www.bilibili.com/video/av59529204,【中字| 韩国美妆品牌romand创始人教你最全面的口红涂法！】新手干货保姆集教程！唇部起皮怎么处理？唇部打底如何画？哑光、水润、丝绒质地口红如何涂？,2019/7/17,5:04:39 PM,285000,713,8231,2027,24000,1307,41000,钱包献给美妆
https://www.bilibili.com/video/av54206789,【JUCY】韩国网络漫画《喜欢我的小柿子》男主妆容,2019/6/1,5:14:31 AM,283000,547,14000,2643,20000,774,486000,楊沫沫
https://www.bilibili.com/video/av55492257,◆袖袖◆ 最适合亚洲人的高光指南 | 扁平脸福音,2019/6/13,10:40:59 PM,282000,611,9645,5452,22000,747,176000,Red袖袖
https://www.bilibili.com/video/av61906957,【妮可】吟游中世纪，异域复古油画少女妆 | 集市童话系 | 超减龄！,2019/8/2,8:07:58 PM,281000,2896,25000,12000,22000,889,594000,妮可蹦蹦
https://www.bilibili.com/video/av66061828,终于不是肿眼泡了！双眼皮失败后的三年修复之路，关于双眼皮的干货！,2019/8/31,7:00:35 PM,280000,5173,15000,8231,7272,1950,382000,付曦冉
https://www.bilibili.com/video/av56252671,【整形干货】整容贷款的背后导致抑郁自杀陪酒做外围 | 网红医院只会让你整容失败|分享给正有此想法的你,2019/6/21,7:30:10 PM,280000,545,2607,972,1659,174,147000,蒙神神神
https://www.bilibili.com/video/av59674820,小猪姐姐！！鞠婧祎人间小樱桃仿妆,2019/7/18,4:35:06 PM,279000,1088,6639,1877,4224,379,932000,小猪姐姐zzreal
https://www.bilibili.com/video/av61662457,【言生】哪吒之魔童降世 COS仿妆,2019/8/1,1:00:41 PM,277000,1363,22000,8927,7423,1297,590000,夙胤魔尊言生生
https://www.bilibili.com/video/av64692014,无屁话纯干货！秃头女孩生存必备！一秒三倍发量术！,2019/8/21,2:28:06 PM,277000,1845,12000,5950,9627,2386,66000,一团熊子
https://www.bilibili.com/video/av59869834,极速美白 黑黄皮专用 吐槽+种草 最最真实的变白经验,2019/7/20,9:20:00 AM,276000,6139,8268,4607,8488,405,422000,海男Rex
https://www.bilibili.com/video/av55957572,【Katie Renae】法式女孩GRWM | the french beat,2019/6/18,10:19:22 AM,276000,562,6966,1145,13000,485,297000,BeautiesClub
https://www.bilibili.com/video/av59135179,这边建议亲看下这个欧莱雅小钢笔129呢,2019/7/14,2:56:05 PM,275000,107,2014,295,2445,394,42000,是红字呀
https://www.bilibili.com/video/av60271230,【仙爷】堪比整形！调整你脸型的8条化妆技巧大干货！画错丑10倍！,2019/7/22,8:05:47 PM,274000,1316,19000,13000,14000,1050,1151000,笑cry的小仙爷
https://www.bilibili.com/video/av55876943,【万用眼影公式】多色眼影盘只会买不会用？7大眼影正确VS错误画法+4大彩妆师常用色彩搭配原理，新手小白还不戳进来？,2019/6/17,8:00:12 PM,274000,420,17000,11000,35000,1359,80000,白言_Bai
https://www.bilibili.com/video/av59586170,夏日好看到哭的波光粼粼眼妆/高度近视也能大眼有神/化妆小心得分享,2019/7/17,8:34:37 PM,274000,425,6080,2252,13000,389,39000,彡个川哥
https://www.bilibili.com/video/av64676296,智| 基础干货/4种常用的眼型调整方法，改变眼影搭配眼线的方式，圆眼/长眼/下垂眼/妩媚眼,2019/8/21,11:17:07 AM,274000,223,15000,8421,34000,966,112000,知日wit
https://www.bilibili.com/video/av59286738,暮色紫罗兰 | 内双cutcrease | 橙紫撞色超深邃眼妆,2019/7/15,5:43:30 PM,274000,3383,11000,6053,5774,803,260000,Ya咸咸
https://www.bilibili.com/video/av62275651,花了1753元，7款防晒伞硬核评测！结果竟然全部……,2019/8/5,2:00:47 PM,273000,369,12000,6174,2400,1016,994000,老爸评测
https://www.bilibili.com/video/av61239685,【Benny】本宫的真爱牙齿产品又搞什么幺蛾子？牙龈健康还不够，头部产品竟然也来参一脚？,2019/7/30,8:30:57 PM,272000,4358,15000,5571,1852,336,1531000,千户长生
https://www.bilibili.com/video/av60841508,传说中的高级脸发型，同款脸型的女生看过来，这款发型很适合你！颜值加分发色安利,2019/7/26,3:36:14 PM,272000,232,420,34,555,28,31000,知名发型师可乐店长
https://www.bilibili.com/video/av60905406,OMG！韩安冉找李嘉琪带货被拒绝？原因是这样！,2019/7/26,10:46:02 PM,272000,14,301,2,57,13,57,明星最新资讯
https://www.bilibili.com/video/av61897321,有生之年6岁敖丙 古装经典+西装眼镜 哪吒视角【ONLee】,2019/8/2,9:32:58 PM,272000,1794,11000,3274,2401,467,292000,ONLee_Studio
https://www.bilibili.com/video/av56237592,南韩神颜裴珠泫Irene仿妆♡,2019/6/21,5:00:11 PM,272000,293,3843,1060,3996,315,374000,二门_
https://www.bilibili.com/video/av56884840,【一花】 我用过最持久的粉底液？！/ 一整天通宵极限实测来了,2019/6/26,6:05:20 PM,271000,1727,8615,5559,2031,211,1207000,一花啦啦啦
https://www.bilibili.com/video/av55461436,GRWM 从一颗黄豆变成一只艳丽的鹦鹉！跟我一起护肤化妆吃早饭啦！,2019/6/13,5:31:46 PM,271000,3684,16000,9934,2948,328,1407000,Vivekatt
https://www.bilibili.com/video/av57029499,【酒栗】超简单入门妆| 基础美妆技巧| 新手第一套买啥？,2019/6/27,8:46:55 PM,271000,1704,30000,22000,24000,2053,411000,小酒栗Joly
https://www.bilibili.com/video/av62479975,〖 恰 〗厌世感甜心妆容 干枯玫瑰色系,2019/8/6,5:15:05 PM,270000,982,14000,7332,15000,1226,229000,恰恰是我a
https://www.bilibili.com/video/av59219669,中华美食妆容 - 西红柿炒鸡蛋加点葱花！！饿了吗？？饿了就对了哈哈哈哈,2019/7/15,6:00:03 PM,270000,2250,19000,12000,4012,507,1407000,Vivekatt
https://www.bilibili.com/video/av61629825,画着富江妆去地铁吓人是怎样的体验？？,2019/7/31,10:17:27 PM,270000,465,2969,455,1497,104,45000,饶萌呀
https://www.bilibili.com/video/av63948942,欺负中国人？欧美人不要的烂货卖给中国人！,2019/8/16,5:06:04 PM,269000,1188,10000,2683,1365,243,26000,nicki绿
https://www.bilibili.com/video/av55527164,我是不是踩了狗si运了 整的这么好看,2019/6/14,10:56:40 AM,268000,93,987,96,742,76,900,待蝶化美人
https://www.bilibili.com/video/av60087537,挑战在评分最高的化妆店化女团仿妆，50块效果居然还行？,2019/7/21,11:37:21 AM,268000,814,3812,793,606,162,36000,麻花女孩儿jqq
